区分,一般名コード,一般名処方の標準的な記載,成分名,規格,一般名処方加算対象,例外コード,同一剤形・規格内の最低薬価,備考,薬価基準収載医薬品コード_例外コード,品名_例外コード,備考_例外コード
内用薬,2149112F2ZZZ,【般】バルサルタン・ヒドロクロロチアジド１２．５ｍｇ配合錠,バルサルタン・ヒドロクロロチアジド,１錠,"加算1,2",,39.5,先発品はコディオ配合錠ＥＸ,,,
内用薬,2149113F1ZZZ,【般】テルミサルタン４０ｍｇ・ヒドロクロロチアジド配合錠,テルミサルタン・ヒドロクロロチアジド,１錠,"加算1,2",,20.6,先発品はミコンビ配合錠ＡＰ,,,
内用薬,2149113F2ZZZ,【般】テルミサルタン８０ｍｇ・ヒドロクロロチアジド配合錠,テルミサルタン・ヒドロクロロチアジド,１錠,"加算1,2",,30.2,先発品はミコンビ配合錠ＢＰ,,,
内用薬,2149114F1ZZZ,【般】バルサルタン・アムロジピン配合錠,バルサルタン・アムロジピンベシル酸塩,１錠,"加算1,2",,21.5,先発品はエックスフォージ配合錠,,,
内用薬,2149114F2ZZZ,【般】バルサルタン・アムロジピン配合口腔内崩壊錠,バルサルタン・アムロジピンベシル酸塩,１錠,"加算1,2",,21.5,先発品はエックスフォージ配合ＯＤ錠,,,
内用薬,2149116F1ZZZ,【般】カンデサルタン・アムロジピン２．５ｍｇ配合錠,カンデサルタンシレキセチル・アムロジピンベシル酸塩,１錠,"加算1,2",,42.8,先発品はユニシア配合錠ＬＤ,,,
内用薬,2149116F2ZZZ,【般】カンデサルタン・アムロジピン５ｍｇ配合錠,カンデサルタンシレキセチル・アムロジピンベシル酸塩,１錠,"加算1,2",,41.8,先発品はユニシア配合錠ＨＤ,,,
内用薬,2149117F1ZZZ,【般】テルミサルタン４０ｍｇ・アムロジピン配合錠,テルミサルタン・アムロジピンベシル酸塩,１錠,"加算1,2",,20.8,先発品はミカムロ配合錠ＡＰ,,,
内用薬,2149117F2ZZZ,【般】テルミサルタン８０ｍｇ・アムロジピン配合錠,テルミサルタン・アムロジピンベシル酸塩,１錠,"加算1,2",,31.5,先発品はミカムロ配合錠ＢＰ,,,
内用薬,2149118F1ZZZ,【般】イルベサルタン・アムロジピン５ｍｇ配合錠,イルベサルタン・アムロジピンベシル酸塩,１錠,"加算1,2",,28,先発品はアイミクス配合錠ＬＤ,,,
内用薬,2149118F2ZZZ,【般】イルベサルタン・アムロジピン１０ｍｇ配合錠,イルベサルタン・アムロジピンベシル酸塩,１錠,"加算1,2",,32.5,先発品はアイミクス配合錠ＨＤ,,,
内用薬,2160002F1ZZZ,【般】ミドドリン塩酸塩錠２ｍｇ,ミドドリン塩酸塩,２ｍｇ１錠,"加算1,2",,8.7,,,,
内用薬,2160002F2ZZZ,【般】ミドドリン塩酸塩口腔内崩壊錠２ｍｇ,ミドドリン塩酸塩,２ｍｇ１錠,"加算1,2",,8.7,,,,
内用薬,2160003F1ZZZ,【般】スマトリプタン錠５０ｍｇ,スマトリプタンコハク酸塩,５０ｍｇ１錠,"加算1,2",,244.5,,,,
内用薬,2160003S1ZZZ,【般】スマトリプタン経口液５０ｍｇ２ｍＬ,スマトリプタンコハク酸塩,５０ｍｇ２ｍＬ１包,加算1,,778.9,,,,
内用薬,2160004F1ZZZ,【般】ゾルミトリプタン錠２．５ｍｇ,ゾルミトリプタン,２．５ｍｇ１錠,"加算1,2",,253.8,,,,
内用薬,2160004F2ZZZ,【般】ゾルミトリプタン口腔内崩壊錠２．５ｍｇ,ゾルミトリプタン,２．５ｍｇ１錠,"加算1,2",,253.8,,,,
内用薬,2160005F1ZZZ,【般】エレトリプタン錠２０ｍｇ,エレトリプタン臭化水素酸塩,２０ｍｇ１錠,"加算1,2",,309.8,,,,
内用薬,2160005F2ZZZ,【般】エレトリプタン口腔内崩壊錠２０ｍｇ,エレトリプタン臭化水素酸塩,２０ｍｇ１錠,加算1,,309.8,,,,
内用薬,2160006F1ZZZ,【般】リザトリプタン錠１０ｍｇ,リザトリプタン安息香酸塩,１０ｍｇ１錠,"加算1,2",,225.7,,,,
内用薬,2160006F2ZZZ,【般】リザトリプタン口腔内崩壊錠１０ｍｇ,リザトリプタン安息香酸塩,１０ｍｇ１錠,"加算1,2",,225.7,,,,
内用薬,2171005F1ZZZ,【般】ジラゼプ塩酸塩錠５０ｍｇ,ジラゼプ塩酸塩水和物,５０ｍｇ１錠,"加算1,2",,5.7,,,,
内用薬,2171005F2ZZZ,【般】ジラゼプ塩酸塩錠１００ｍｇ,ジラゼプ塩酸塩水和物,１００ｍｇ１錠,"加算1,2",,5.9,,,,
内用薬,2171006F1ZZZ,【般】ジルチアゼム塩酸塩錠３０ｍｇ,ジルチアゼム塩酸塩,３０ｍｇ１錠,"加算1,2",,5.7,,,,
内用薬,2171006F2ZZZ,【般】ジルチアゼム塩酸塩錠６０ｍｇ,ジルチアゼム塩酸塩,６０ｍｇ１錠,"加算1,2",,6.9,,,,
内用薬,2171006N1ZZZ,【般】ジルチアゼム塩酸塩徐放カプセル１００ｍｇ,ジルチアゼム塩酸塩,１００ｍｇ１カプセル,"加算1,2",,11.1,,,,
内用薬,2171006N2ZZZ,【般】ジルチアゼム塩酸塩徐放カプセル２００ｍｇ,ジルチアゼム塩酸塩,２００ｍｇ１カプセル,"加算1,2",,22.8,,,,
内用薬,2171008F1ZZZ,【般】ベラパミル塩酸塩錠４０ｍｇ,ベラパミル塩酸塩,４０ｍｇ１錠,"加算1,2",,6.4,,,,
内用薬,2171010B1ZZZ,【般】ジピリダモール散１２．５％,ジピリダモール,１２．５％１ｇ,加算1,,22.3,,,,
内用薬,2171010F1ZZZ,【般】ジピリダモール錠１２．５ｍｇ,ジピリダモール,１２．５ｍｇ１錠,"加算1,2",,5.8,,,,
内用薬,2171010F2ZZZ,【般】ジピリダモール錠２５ｍｇ,ジピリダモール,２５ｍｇ１錠,"加算1,2",,5.8,,,,
内用薬,2171010F3ZZZ,【般】ジピリダモール錠１００ｍｇ,ジピリダモール,１００ｍｇ１錠,"加算1,2",,5.9,,,,
内用薬,2171011G1ZZZ,【般】硝酸イソソルビド徐放錠２０ｍｇ,硝酸イソソルビド,２０ｍｇ１錠,"加算1,2",,5.9,,,,
内用薬,2171011N1ZZZ,【般】硝酸イソソルビド徐放カプセル２０ｍｇ,硝酸イソソルビド,２０ｍｇ１カプセル,"加算1,2",,5.9,,,,
内用薬,2171012F1ZZZ,【般】トラピジル錠５０ｍｇ,トラピジル,５０ｍｇ１錠,"加算1,2",,5.7,,,,
内用薬,2171012F2ZZZ,【般】トラピジル錠１００ｍｇ,トラピジル,１００ｍｇ１錠,"加算1,2",,5.7,,,,
内用薬,2171014C1ZZZ,【般】ニフェジピン細粒１％,ニフェジピン,１％１ｇ,加算1,,6.3,,,,
内用薬,2171014F1ZZZ,【般】ニフェジピン錠１０ｍｇ,ニフェジピン,１０ｍｇ１錠,加算1,,5.7,,,,
内用薬,2171014G1ZZZ,【般】ニフェジピン徐放錠１０ｍｇ（１２時間持続）,ニフェジピン,１０ｍｇ１錠,"加算1,2",,5.7,先発品はアダラートＬ錠１０ｍｇ,,,
内用薬,2171014G2ZZZ,【般】ニフェジピン徐放錠２０ｍｇ（１２時間持続）,ニフェジピン,２０ｍｇ１錠,"加算1,2",,5.9,先発品はアダラートＬ錠２０ｍｇ,,,
内用薬,2171014G3ZZZ,【般】ニフェジピン徐放錠１０ｍｇ（２４時間持続）,ニフェジピン,１０ｍｇ１錠,"加算1,2",,6.2,先発品はアダラートＣＲ錠１０ｍｇ,,,
内用薬,2171014G4ZZZ,【般】ニフェジピン徐放錠２０ｍｇ（２４時間持続）,ニフェジピン,２０ｍｇ１錠,"加算1,2",,10.6,先発品はアダラートＣＲ錠２０ｍｇ,,,
内用薬,2171014G5ZZZ,【般】ニフェジピン徐放錠４０ｍｇ（２４時間持続）,ニフェジピン,４０ｍｇ１錠,"加算1,2",,20.5,先発品はアダラートＣＲ錠４０ｍｇ,,,
内用薬,2171014M1ZZZ,【般】ニフェジピンカプセル５ｍｇ,ニフェジピン,５ｍｇ１カプセル,"加算1,2",,5.7,,,,
内用薬,2171014M2ZZZ,【般】ニフェジピンカプセル１０ｍｇ,ニフェジピン,１０ｍｇ１カプセル,"加算1,2",,5.7,,,,
内用薬,2171014N1ZZZ,【般】ニフェジピン徐放カプセル１０ｍｇ（１２時間持続）,ニフェジピン,１０ｍｇ１カプセル,"加算1,2",,5.7,先発品はセパミット－Ｒカプセル１０,,,
内用薬,2171014N2ZZZ,【般】ニフェジピン徐放カプセル２０ｍｇ（１２時間持続）,ニフェジピン,２０ｍｇ１カプセル,"加算1,2",,5.9,先発品はセパミット－Ｒカプセル２０,,,
内用薬,2171017F1ZZZ,【般】ニコランジル錠２．５ｍｇ,ニコランジル,２．５ｍｇ１錠,"加算1,2",,5.7,,,,
内用薬,2171017F2ZZZ,【般】ニコランジル錠５ｍｇ,ニコランジル,５ｍｇ１錠,"加算1,2",,5.9,,,,
内用薬,2171018K1ZZZ,【般】ニトログリセリン舌下錠０．３ｍｇ,ニトログリセリン,０．３ｍｇ１錠,加算1,,12.8,,,,
内用薬,2171019F1ZZZ,【般】ニソルジピン錠５ｍｇ,ニソルジピン,５ｍｇ１錠,"加算1,2",,6.5,,,,
内用薬,2171019F2ZZZ,【般】ニソルジピン錠１０ｍｇ,ニソルジピン,１０ｍｇ１錠,"加算1,2",,17.3,,,,
内用薬,2171020F1ZZZ,【般】ニトレンジピン錠５ｍｇ,ニトレンジピン,５ｍｇ１錠,"加算1,2",,9.8,,,,
内用薬,2171020F2ZZZ,【般】ニトレンジピン錠１０ｍｇ,ニトレンジピン,１０ｍｇ１錠,"加算1,2",,10.1,,,,
内用薬,2171021F1ZZZ,【般】ベニジピン塩酸塩錠２ｍｇ,ベニジピン塩酸塩,２ｍｇ１錠,"加算1,2",,10.1,,,,
内用薬,2171021F2ZZZ,【般】ベニジピン塩酸塩錠４ｍｇ,ベニジピン塩酸塩,４ｍｇ１錠,"加算1,2",,16.5,,,,
内用薬,2171021F3ZZZ,【般】ベニジピン塩酸塩錠８ｍｇ,ベニジピン塩酸塩,８ｍｇ１錠,"加算1,2",,19.8,,,,
内用薬,2171022F1ZZZ,【般】アムロジピン錠２．５ｍｇ,アムロジピンベシル酸塩,２．５ｍｇ１錠,"加算1,2",,10.1,,,,
内用薬,2171022F2ZZZ,【般】アムロジピン錠５ｍｇ,アムロジピンベシル酸塩,５ｍｇ１錠,"加算1,2",,10.1,,,,
内用薬,2171022F3ZZZ,【般】アムロジピン口腔内崩壊錠２．５ｍｇ,アムロジピンベシル酸塩,２．５ｍｇ１錠,"加算1,2",,10.1,,,,
内用薬,2171022F4ZZZ,【般】アムロジピン口腔内崩壊錠５ｍｇ,アムロジピンベシル酸塩,５ｍｇ１錠,"加算1,2",,10.1,,,,
内用薬,2171022F5ZZZ,【般】アムロジピン錠１０ｍｇ,アムロジピンベシル酸塩,１０ｍｇ１錠,"加算1,2",,10.5,,,,
内用薬,2171022F6ZZZ,【般】アムロジピン口腔内崩壊錠１０ｍｇ,アムロジピンベシル酸塩,１０ｍｇ１錠,"加算1,2",,10.5,,,,
内用薬,2171023F1ZZZ,【般】一硝酸イソソルビド錠１０ｍｇ,一硝酸イソソルビド,１０ｍｇ１錠,"加算1,2",,5.7,,,,
内用薬,2171023F2ZZZ,【般】一硝酸イソソルビド錠２０ｍｇ,一硝酸イソソルビド,２０ｍｇ１錠,"加算1,2",,7.7,,,,
内用薬,2183005G1ZZZ,【般】ベザフィブラート徐放錠２００ｍｇ,ベザフィブラート,２００ｍｇ１錠,"加算1,2",,10.1,,,,
内用薬,2183005G2ZZZ,【般】ベザフィブラート徐放錠１００ｍｇ,ベザフィブラート,１００ｍｇ１錠,"加算1,2",,10.1,,,,
内用薬,2183006F3ZZZ,【般】フェノフィブラート錠５３．３ｍｇ,フェノフィブラート,５３．３ｍｇ１錠,"加算1,2",,12.6,,,,
内用薬,2183006F4ZZZ,【般】フェノフィブラート錠８０ｍｇ,フェノフィブラート,８０ｍｇ１錠,"加算1,2",,16.7,,,,
内用薬,2183006M3ZZZ,【般】フェノフィブラートカプセル６７ｍｇ,フェノフィブラート,６７ｍｇ１カプセル,加算1,,12.8,,,,
内用薬,2183006M4ZZZ,【般】フェノフィブラートカプセル１００ｍｇ,フェノフィブラート,１００ｍｇ１カプセル,加算1,,17.1,,,,
内用薬,2189001F1ZZZ,【般】エラスターゼ錠１，８００単位,エラスターゼ,１，８００単位１錠,"加算1,2",,5.9,,,,
内用薬,2189006M1ZZZ,【般】ポリエンホスファチジルコリンカプセル２５０ｍｇ,ポリエンホスファチジルコリン,２５０ｍｇ１カプセル,加算1,,7.8,,,,
内用薬,2189008F1ZZZ,【般】プロブコール錠２５０ｍｇ,プロブコール,２５０ｍｇ１錠,"加算1,2",,7.6,,,,
内用薬,2189010F1ZZZ,【般】プラバスタチンＮａ錠５ｍｇ,プラバスタチンナトリウム,５ｍｇ１錠,"加算1,2",,10.1,,,,
内用薬,2189010F2ZZZ,【般】プラバスタチンＮａ錠１０ｍｇ,プラバスタチンナトリウム,１０ｍｇ１錠,"加算1,2",,17.2,,,,
内用薬,2189011F1ZZZ,【般】シンバスタチン錠５ｍｇ,シンバスタチン,５ｍｇ１錠,"加算1,2",,19.6,,,,
内用薬,2189011F2ZZZ,【般】シンバスタチン錠１０ｍｇ,シンバスタチン,１０ｍｇ１錠,"加算1,2",,45.5,,,,
内用薬,2189011F3ZZZ,【般】シンバスタチン錠２０ｍｇ,シンバスタチン,２０ｍｇ１錠,"加算1,2",,59.9,,,,
内用薬,2189012F1ZZZ,【般】フルバスタチン錠１０ｍｇ,フルバスタチンナトリウム,１０ｍｇ１錠,"加算1,2",,15.1,,,,
内用薬,2189012F2ZZZ,【般】フルバスタチン錠２０ｍｇ,フルバスタチンナトリウム,２０ｍｇ１錠,"加算1,2",,28.6,,,,
内用薬,2189012F3ZZZ,【般】フルバスタチン錠３０ｍｇ,フルバスタチンナトリウム,３０ｍｇ１錠,"加算1,2",,41.1,,,,
内用薬,2189015F1ZZZ,【般】アトルバスタチン錠５ｍｇ,アトルバスタチンカルシウム水和物,５ｍｇ１錠,"加算1,2",,10.3,,,,
内用薬,2189015F2ZZZ,【般】アトルバスタチン錠１０ｍｇ,アトルバスタチンカルシウム水和物,１０ｍｇ１錠,"加算1,2",,20.5,,,,
内用薬,2189015F3ZZZ,【般】アトルバスタチン口腔内崩壊錠５ｍｇ,アトルバスタチンカルシウム水和物,５ｍｇ１錠,加算1,,10.3,,,,
内用薬,2189015F4ZZZ,【般】アトルバスタチン口腔内崩壊錠１０ｍｇ,アトルバスタチンカルシウム水和物,１０ｍｇ１錠,加算1,,20.5,,,,
内用薬,2189015F5ZZZ,【般】アトルバスタチン錠２０ｍｇ,アトルバスタチンカルシウム水和物,２０ｍｇ１錠,加算1,,50.7,,,,
内用薬,2189016F1ZZZ,【般】ピタバスタチンＣａ錠１ｍｇ,ピタバスタチンカルシウム,１ｍｇ１錠,"加算1,2",,13.5,,,,
内用薬,2189016F2ZZZ,【般】ピタバスタチンＣａ錠２ｍｇ,ピタバスタチンカルシウム,２ｍｇ１錠,"加算1,2",,26.2,,,,
内用薬,2189016F3ZZZ,【般】ピタバスタチンＣａ錠４ｍｇ,ピタバスタチンカルシウム,４ｍｇ１錠,"加算1,2",,47.2,,,,
内用薬,2189016F4ZZZ,【般】ピタバスタチンＣａ口腔内崩壊錠１ｍｇ,ピタバスタチンカルシウム,１ｍｇ１錠,"加算1,2",,13.5,,,,
内用薬,2189016F5ZZZ,【般】ピタバスタチンＣａ口腔内崩壊錠２ｍｇ,ピタバスタチンカルシウム,２ｍｇ１錠,"加算1,2",,26.2,,,,
内用薬,2189016F6ZZZ,【般】ピタバスタチンＣａ口腔内崩壊錠４ｍｇ,ピタバスタチンカルシウム,４ｍｇ１錠,"加算1,2",,47.2,,,,
内用薬,2189017F1ZZZ,【般】ロスバスタチン錠２．５ｍｇ,ロスバスタチンカルシウム,２．５ｍｇ１錠,"加算1,2",,12.9,,,,
内用薬,2189017F2ZZZ,【般】ロスバスタチン錠５ｍｇ,ロスバスタチンカルシウム,５ｍｇ１錠,"加算1,2",,25,,,,
内用薬,2189017F3ZZZ,【般】ロスバスタチン口腔内崩壊錠２．５ｍｇ,ロスバスタチンカルシウム,２．５ｍｇ１錠,"加算1,2",,12.9,,,,
内用薬,2189017F4ZZZ,【般】ロスバスタチン口腔内崩壊錠５ｍｇ,ロスバスタチンカルシウム,５ｍｇ１錠,"加算1,2",,25,,,,
内用薬,2189017F5ZZZ,【般】ロスバスタチン錠１０ｍｇ,ロスバスタチンカルシウム,１０ｍｇ１錠,加算1,,38.5,,,,
内用薬,2189017F6ZZZ,【般】ロスバスタチン口腔内崩壊錠１０ｍｇ,ロスバスタチンカルシウム,１０ｍｇ１錠,加算1,,38.5,,,,
内用薬,2190005C1ZZZ,【般】イフェンプロジル酒石酸塩細粒４％,イフェンプロジル酒石酸塩,４％１ｇ,"加算1,2",,8,該当する後発品の経過措置期限が令和2年3月31日であることから、同年4月1日以降は一般名処方マスタから削除される予定,,,
内用薬,2190005F1ZZZ,【般】イフェンプロジル酒石酸塩錠１０ｍｇ,イフェンプロジル酒石酸塩,１０ｍｇ１錠,"加算1,2",,5.7,,,,
内用薬,2190005F2ZZZ,【般】イフェンプロジル酒石酸塩錠２０ｍｇ,イフェンプロジル酒石酸塩,２０ｍｇ１錠,"加算1,2",,5.9,,,,
内用薬,2190006M1ZZZ,【般】トコフェロールニコチン酸エステルカプセル１００ｍｇ,トコフェロールニコチン酸エステル,１００ｍｇ１カプセル,"加算1,2",,5.5,,,,
内用薬,2190006M2ZZZ,【般】トコフェロールニコチン酸エステルカプセル２００ｍｇ,トコフェロールニコチン酸エステル,２００ｍｇ１カプセル,"加算1,2",,5.7,,,,
内用薬,2190009A1ZZZ,【般】ポリスチレンスルホン酸Ｎａ原末,ポリスチレンスルホン酸ナトリウム,１ｇ,"加算1,2",,12.7,,,,
内用薬,2190016B1ZZZ,【般】ポリスチレンスルホン酸Ｃａ散９６．７％,ポリスチレンスルホン酸カルシウム,９６．７％１ｇ,加算1,,12.3,,,,
内用薬,2190016D1ZZZ,【般】ポリスチレンスルホン酸Ｃａ顆粒８９．２９％,ポリスチレンスルホン酸カルシウム,８９．２９％１ｇ,加算1,,12.3,,,,
内用薬,2190016Q2ZZZ,【般】ポリスチレンスルホン酸Ｃａ経口ゼリー２０％２５ｇ,ポリスチレンスルホン酸カルシウム,２０％２５ｇ１個,加算1,,76.8,,,,
内用薬,2190016S1ZZZ,【般】ポリスチレンスルホン酸Ｃａ経口液２０％,ポリスチレンスルホン酸カルシウム,２０％２５ｇ１包,"加算1,2",,76.8,,,,
内用薬,2190021B1ZZZ,【般】ニセルゴリン散１％,ニセルゴリン,１％１ｇ,"加算1,2",,15.3,,,,
内用薬,2190021C1ZZZ,【般】ニセルゴリン細粒１％,ニセルゴリン,１％１ｇ,加算1,,15.3,,,,
内用薬,2190021F1ZZZ,【般】ニセルゴリン錠５ｍｇ,ニセルゴリン,５ｍｇ１錠,"加算1,2",,9.8,,,,
内用薬,2190022F1ZZZ,【般】アメジニウムメチル硫酸塩錠１０ｍｇ,アメジニウムメチル硫酸塩,１０ｍｇ１錠,"加算1,2",,8.2,,,,
内用薬,2190024F1ZZZ,【般】沈降炭酸カルシウム錠５００ｍｇ（高リン血症用）,沈降炭酸カルシウム,５００ｍｇ１錠,"加算1,2",,5.8,先発品はカルタン錠５００（同一成分で制酸剤として用いるものがある）,,,
内用薬,2190024F2ZZZ,【般】沈降炭酸カルシウム錠２５０ｍｇ（高リン血症用）,沈降炭酸カルシウム,２５０ｍｇ１錠,"加算1,2",,5.7,先発品はカルタン錠２５０（同一成分で制酸剤として用いるものがある）,,,
内用薬,2190024F3ZZZ,【般】沈降炭酸カルシウム口腔内崩壊錠２５０ｍｇ（高リン血症用）,沈降炭酸カルシウム,２５０ｍｇ１錠,"加算1,2",,5.7,先発品はカルタンＯＤ錠２５０ｍｇ（同一成分で制酸剤として用いるものがある）,,,
内用薬,2190024F4ZZZ,【般】沈降炭酸カルシウム口腔内崩壊錠５００ｍｇ（高リン血症用）,沈降炭酸カルシウム,５００ｍｇ１錠,"加算1,2",,5.8,先発品はカルタンＯＤ錠５００ｍｇ（同一成分で制酸剤として用いるものがある）,,,
内用薬,2190026F1ZZZ,【般】ボセンタン錠６２．５ｍｇ,ボセンタン水和物,６２．５ｍｇ１錠,"加算1,2",,1067.1,,,,
内用薬,2190026R1ZZZ,【般】ボセンタン成人用シロップ用６．２５％,ボセンタン水和物,６．２５％１ｇ,加算1,,1363.2,,,,
